Id,Expected
8b8ec74baddc22268d4b4ef4d95ceea1_0,470581 25 471861 25 473141 25 474421 25 475686 45 476966 45 478246 45 479526 45 480801 55 482081 55 483361 55 484636 65 485916 65 487196 65 488476 65 489751 75 491031 75 492311 75 493591 75 494871 75 496151 75 497431 75 498711 75 499991 80 501271 80 502551 80 503826 85 505106 85 506386 85 507666 85 508946 90 510226 90 511506 90 512786 90 514066 90 515346 90 516626 90 517906 90 519186 95 520466 95 521746 95 523026 95 524306 95 525586 95 526866 95 528146 100 529426 100 530706 100 531986 100 533266 100 534546 100 535826 100 537106 100 538381 105 539661 105 540941 105 542226 105 543506 105 544786 105 546066 105 547346 105 548626 105 549906 105 551186 105 552466 105 553746 105 555026 105 556306 105 557586 105 558866 105 560146 105 561426 105 562706 105 563986 105 565266 105 566546 105 567826 105 569106 105 570386 105 571666 105 572946 105 574226 105 575506 105 576786 105 578066 105 579346 105 580626 105 581906 105 583186 105 584466 105 585751 100 587031 100 588311 100 589591 100 590871 100 592151 100 593431 100 594711 100 595991 100 597271 100 598551 100 599831 100 601111 100 602391 100 603671 100 604951 100 606231 100 607511 100 608791 100 610076 95 611356 95 612636 95 613916 95 615196 95 616476 95 617756 95 619036 100 620316 100 621596 100 622876 100 624161 95 625441 95 626721 95 628001 95 629281 95 630561 95 631841 95 633126 90 634406 90 635686 90 636966 90 638246 90 639526 90 640806 90 642086 90 643371 90 644651 90 645931 90 647211 90 648491 90 649771 90 651051 90 652336 85 653616 85 654896 85 656176 85 657461 85 658741 85 660021 85 661301 85 662586 80 663866 80 665146 80 666426 80 667711 75 668991 75 670271 75 671556 65 672836 65 674116 65 675396 65 676681 55 677961 55 679241 55 680521 55 681816 20 683096 20 684376 20 685656 20
8b8ec74baddc22268d4b4ef4d95ceea1_1,
8cbdf366e057db382b8564872a27301a_0,132221 30 133501 30 134781 30 136061 30 137336 50 138616 50 139896 50 141176 50 142451 65 143731 65 145011 65 146291 75 147571 75 148851 75 150131 75 151406 85 152686 85 153966 85 155246 85 156521 95 157801 95 159081 95 160361 95 161641 105 162921 105 164201 105 165481 105 166756 115 168036 115 169316 115 170596 115 171876 120 173156 120 174436 120 175711 130 176991 130 178271 130 179551 130 180831 135 182111 135 183391 135 184671 135 185946 145 187226 145 188506 145 189786 145 191061 150 192341 150 193621 150 194901 150 196181 155 197461 155 198741 155 200016 165 201296 165 202576 165 203856 165 205136 165 206416 165 207696 165 208976 165 210251 175 211531 175 212811 175 214091 175 215371 180 216651 180 217931 180 219211 180 220491 185 221771 185 223051 185 224331 185 225606 195 226886 195 228166 195 229446 200 230726 200 232006 200 233286 200 234566 200 235846 200 237126 200 238406 200 239686 205 240966 205 242246 205 243526 205 244801 210 246081 210 247361 210 248641 210 249921 210 251201 210 252481 210 253761 215 255041 215 256321 215 257601 215 258881 215 260161 215 261441 215 262721 215 264001 215 265281 215 266561 215 267841 215 269121 220 270401 220 271681 220 272961 220 274241 220 275521 220 276801 220 278081 220 279361 220 280641 220 281921 220 283206 220 284486 220 285766 220 287046 220 288326 220 289606 220 290886 220 292166 220 293446 220 294726 220 296006 220 297286 220 298571 215 299851 215 301131 215 302411 215 303691 215 304971 215 306251 215 307531 215 308811 215 310091 215 311371 215 312651 215 313931 215 315211 215 316491 215 317771 220 319051 220 320331 220 321611 220 322891 220 324171 220 325451 220 326731 220 328006 225 329286 225 330566 225 331846 225 333126 225 334406 225 335686 225 336966 225 338246 225 339526 225 340806 225 342086 225 343366 225 344646 225 345926 225 347206 225 348486 225 349766 225 351046 225 352326 225 353606 225 354886 225 356166 225 357446 225 358726 225 360006 225 361286 225 362566 225 363846 225 365126 225 366406 225 367686 225 368966 225 370246 225 371526 225 372806 225 374086 225 375366 225 376651 220 377931 220 379211 220 380491 220 381771 220 383051 220 384331 220 385611 220 386891 220 388171 220 389451 220 390731 220 392011 220 393291 220 394571 220 395851 215 397131 215 398411 215 399691 215 400971 215 402251 215 403531 215 404811 215 406091 215 407371 215 408651 215 409931 215 411211 215 412491 215 413771 215 415051 215 416331 215 417611 215 418891 215 420171 215 421451 215 422731 215 424011 215 425296 210 426576 210 427856 210 429136 210 430416 205 431696 205 432976 205 434256 205 435536 205 436816 205 438096 205 439381 200 440661 200 441941 200 443221 200 444501 200 445781 200 447061 200 448341 200 449626 190 450906 190 452186 190 453466 190 454751 185 456031 185 457311 185 458591 185 459871 185 461151 185 462431 185 463711 185 464996 180 466276 180 467556 180 468836 180 470116 180 471396 180 472676 180 473956 180 475236 180 476516 180 477796 180 479076 175 480356 175 481636 175 482916 175 484206 165 485486 165 486766 165 488046 165 489341 150 490621 150 491901 150 493191 140 494471 140 495751 140 497031 140 498316 130 499596 130 500876 130 502156 130 503451 110 504731 110 506011 110 507291 110 508581 95 509861 95 511141 95 512421 95 513716 75 514996 75 516276 75 517556 75 518846 60 520126 60 521406 60 522696 45 523976 45 525256 45 526536 45 527821 40 529101 40 530381 40 531661 40 532951 15 534231 15 535511 15 536791 15
8cbdf366e057db382b8564872a27301a_1,
8eb5a9a8a8d7fcc9df8e5ad89d284483_0,
8eb5a9a8a8d7fcc9df8e5ad89d284483_1,422806 30 424086 30 425366 30 426646 30 427921 40 429201 40 430481 40 431761 40 433036 55 434316 55 435596 55 436876 55 438146 70 439426 70 440706 70 441986 70 443266 75 444546 75 445826 75 447106 75 448381 85 449661 85 450941 85 452221 85 453496 90 454776 90 456056 90 457336 90 458616 95 459896 95 461176 95 462451 105 463731 105 465011 105 466291 105 467566 110 468846 110 470126 110 471406 110 472686 115 473966 115 475246 115 476526 115 477801 125 479081 125 480361 125 481641 125 482911 135 484191 135 485471 135 486751 135 488026 140 489306 140 490586 140 491866 140 493136 150 494416 150 495696 150 496976 150 498256 155 499536 155 500816 155 502096 155 503376 155 504656 155 505936 155 507216 155 508496 155 509776 155 511056 155 512336 155 513616 155 514896 155 516176 155 517456 160 518736 160 520016 160 521296 160 522576 160 523856 160 525136 160 526416 160 527701 155 528981 155 530261 155 531541 155 532821 155 534101 155 535381 155 536661 155 537941 155 539221 155 540501 155 541781 155 543061 155 544341 155 545621 155 546901 155 548186 155 549466 155 550746 155 552026 155 553306 155 554586 155 555866 155 557146 155 558426 155 559706 155 560986 155 562266 155 563546 155 564826 155 566106 155 567391 150 568671 150 569951 150 571231 150 572511 150 573791 150 575071 150 576351 150 577636 145 578916 145 580196 145 581476 145 582756 145 584036 145 585316 145 586596 145 587876 145 589156 145 590436 145 591716 145 593001 140 594281 140 595561 140 596841 140 598121 140 599401 140 600681 140 601966 135 603246 135 604526 135 605806 135 607086 135 608366 135 609646 135 610926 135 612211 125 613491 125 614771 125 616051 125 617331 125 618611 125 619891 125 621171 125 622451 125 623731 125 625011 125 626291 125 627576 120 628856 120 630136 120 631416 120 632696 120 633976 120 635256 120 636541 115 637821 115 639101 115 640381 115 641661 110 642941 110 644221 110 645501 110 646786 105 648066 105 649346 105 650626 105 651906 100 653186 100 654466 100 655746 100 657031 95 658311 95 659591 95 660871 95 662156 85 663436 85 664716 85 665996 85 667286 70 668566 70 669846 70 671126 70 672416 60 673696 60 674976 60 676256 60 677561 30 678841 30 680121 30 681416 10 682696 10 683976 10 685256 10
8fa8625605da2023387fd56c04414eaa_0,805791 10 807071 10 808351 10 809631 10 810896 35 812176 35 813456 35 814736 35 816006 50 817286 50 818566 50 819846 50 821121 55 822401 55 823681 55 824961 10 825001 20 826241 10 826281 20 827521 10 827561 20 828801 10 828841 20 830136 5 831416 5 832696 5 833976 5
8fa8625605da2023387fd56c04414eaa_1,824971 30 826251 30 827531 30 828811 30 830076 60 831356 60 832636 60 833916 60 835196 70 836476 70 837756 70 839036 70 840316 70 841596 70 842876 70 844156 75 845436 75 846716 75 847996 75 849276 75 850556 75 851836 75 853116 75 854396 75 855676 75 856956 75 858236 75 859516 75 860796 75 862076 75 863361 70 864641 70 865921 70 867201 70 868481 70 869761 70 871041 70 872321 70 873601 70 874881 70 876161 70 877441 70 878721 70 880001 70 881281 70 882561 65 883841 65 885121 65 886401 65 887681 65 888961 65 890241 65 891521 65 892806 60 894086 60 895366 60 896646 60 897926 60 899206 60 900486 60 901771 50 903051 50 904331 50 905611 50 906896 40 908176 40 909456 40 910736 40 912021 30 913301 30 914581 30 915861 30 917151 5 918431 5 919711 5
936de314f2d95e6c487ffa651b477422_0,652061 50 653341 50 654621 50 655901 50 657171 105 658451 105 659731 105 661011 105 662286 135 663566 135 664846 135 666126 135 667396 160 668676 160 669956 160 671236 160 672511 175 673791 175 675071 175 676351 175 677626 190 678906 190 680186 190 681466 195 682746 195 684026 195 685306 195 686581 210 687861 210 689141 210 690421 210 691696 220 692976 220 694256 220 695536 220 696816 225 698096 225 699376 225 700656 225 701931 230 703211 230 704491 230 705771 230 707051 235 708331 235 709611 235 710891 235 712166 245 713446 245 714726 245 716006 245 717286 250 718566 250 719846 250 721126 250 722401 255 723681 255 724961 255 726241 260 727521 260 728801 260 730081 260 731356 265 732636 265 733916 265 735196 265 736476 270 737756 270 739036 270 740316 270 741591 275 742871 275 744151 275 745431 275 746711 280 747991 280 749271 280 750551 280 751826 285 753106 285 754386 285 755666 285 756946 285 758226 285 759506 285 760786 285 762066 290 763346 290 764626 290 765906 290 767186 290 768466 290 769746 290 771026 290 772306 290 773586 290 774866 290 776146 295 777426 295 778706 295 779986 295 781261 300 782541 300 783821 300 785101 300 786381 300 787661 300 788941 300 790221 300 791501 300 792781 300 794061 300 795341 300 796621 305 797901 305 799181 305 800461 305 801741 305 803021 305 804301 305 805581 305 806861 305 808141 305 809421 305 810701 305 811976 310 813256 310 814536 310 815816 310 817096 310 818376 310 819656 310 820936 305 822216 305 823496 305 824776 305 826056 305 827336 305 828616 305 829896 305 831176 300 832456 300 833736 300 835016 300 836296 300 837576 300 838856 300 840136 300 841416 295 842696 295 843976 295 845256 295 846536 295 847816 295 849096 295 850376 295 851656 295 852936 295 854216 295 855496 295 856776 300 858056 300 859336 300 860616 300 861896 300 863176 300 864456 300 865741 295 867021 295 868301 295 869581 295 870861 295 872141 295 873421 295 874701 295 875981 300 877261 300 878541 300 879821 300 881106 295 882386 295 883666 295 884946 295 886226 295 887506 295 888786 295 890066 295 891346 300 892626 300 893906 300 895186 300 896466 300 897746 300 899026 300 900306 300 901586 300 902866 300 904146 300 905426 300 906706 300 907986 300 909266 300 910546 300 911826 300 913106 300 914386 300 915666 305 916946 305 918226 305 919506 305 920786 305 922066 305 923346 305 924626 305 925906 305 927186 305 928466 305 929746 305 931031 300 932311 300 933591 300 934871 300 936151 300 937431 300 938711 300 939991 300 941271 300 942551 300 943831 300 945111 300 946391 300 947671 300 948951 300 950231 300 951511 300 952791 300 954071 300 955351 300 956631 300 957911 300 959191 300 960476 295 961756 295 963036 295 964316 295 965596 295 966876 295 968156 295 969436 295 970716 295 971996 295 973276 295 974556 295 975841 290 977121 290 978401 290 979681 290 980961 285 982241 285 983521 285 984801 285 986081 285 987361 285 988641 285 989926 280 991206 280 992486 280 993766 280 995046 275 996326 275 997606 275 998886 275 1000171 270 1001451 270 1002731 270 1004011 270 1005291 265 1006571 265 1007851 265 1009131 265 1010411 265 1011691 265 1012971 265 1014251 265 1015536 260 1016816 260 1018096 260 1019376 260 1020656 260 1021936 260 1023216 260 1024496 260 1025781 255 1027061 255 1028341 255 1029621 255 1030901 255 1032181 255 1033461 255 1034746 250 1036026 250 1037306 250 1038586 250 1039866 255 1041146 255 1042426 255 1043706 255 1044986 255 1046266 255 1047546 255 1048826 255 1050111 250 1051391 250 1052671 250 1053951 250 1055231 250 1056511 250 1057791 250 1059071 250 1060356 240 1061636 240 1062916 240 1064196 240 1065481 205 1066761 205 1068041 205 1069321 205 1070611 170 1071891 170 1073171 170 1074451 170 1075736 150 1077016 150 1078296 150 1079581 115 1080861 115 1082141 115 1083421 115 1084706 105 1085986 105 1087266 105 1088546 105 1089831 95 1091111 95 1092391 95 1093671 95 1094956 85 1096236 85 1097516 85 1098796 85 1100086 15 1100136 10 1101366 15 1101416 10 1102646 15 1102696 10 1103926 15 1103976 10
936de314f2d95e6c487ffa651b477422_1,
94a7f32574d6c748c41743c6c08a1d1a_0,84906 10 86186 10 87466 10 88746 10 90016 25 91296 25 92576 25 93856 25 95131 30 96411 30 97691 30 98971 30 100251 35 101531 35 102811 35 104091 35 105366 40 106646 40 107926 40 109206 40 110486 35 111766 35 113046 35 114326 30 115606 30 116886 30 118166 30 119446 25 120726 25 122006 25 123286 25 124566 20 125846 20 127126 20 128406 20 129686 10 129781 5 130966 10 131061 5 132246 10 132341 5 133526 10 133621 5 134901 15 136181 15 137461 15 138741 15 140021 15 141301 15 142581 15 143861 15 145141 20 146421 20 147701 20 148981 20 150261 20 151541 20 152821 20 154101 20 155381 20 156661 20 157941 20 159221 20 160501 20 161781 20 163061 20 164346 5 165626 5 166906 5 168186 5 198766 5 200046 5 201326 5 202606 5 203881 15 205161 15 206441 15 207721 15 208996 20 210276 20 211556 20 212836 20 214111 30 215391 30 216671 30 217951 30 219226 35 220506 35 221786 35 223066 35 224341 45 225621 45 226901 45 228181 45 229461 45 230741 45 232021 45 233301 45 234576 55 235856 55 237136 55 238416 55 239696 60 240976 60 242256 60 243531 70 244811 70 246091 70 247371 70 248646 80 249926 80 251206 80 252486 80 253761 90 254021 5 255041 90 255301 5 256321 90 256581 5 257601 90 257861 5 258881 100 259136 15 260161 100 260416 15 261441 100 261696 15 262721 100 262976 15 263996 110 264256 20 265276 110 265536 20 266556 110 266816 20 267836 110 268096 20 269116 110 269376 20 270396 110 270656 20 271676 110 271936 20 272956 110 273216 20 274231 120 274496 25 275511 120 275776 25 276791 120 277056 25 278071 120 278336 25 279346 130 279611 35 280626 130 280891 35 281906 130 282171 35 283186 130 283451 35 284466 130 284726 45 285746 130 286006 45 287026 130 287286 45 288301 140 288566 50 289581 140 289846 50 290861 140 291126 50 292141 140 292406 50 293416 145 293686 50 294696 145 294966 50 295976 145 296246 50 297256 145 297526 50 298536 150 298806 20 298846 10 299816 150 300086 20 300126 10 301096 150 301366 20 301406 10 302376 150 302646 20 302686 10 303651 160 304931 160 306211 160 307491 160 308771 160 310051 160 311331 160 312611 160 313886 170 314366 10 315166 170 315646 10 316446 170 316926 10 317726 170 318206 10 319006 170 319416 25 319476 85 320286 170 320696 25 320756 85 321566 170 321976 25 322036 85 322846 170 323256 25 323316 85 324121 175 324516 180 325401 175 325796 180 326681 175 327076 180 327961 175 328356 180 329241 180 329586 5 329626 195 330521 180 330866 5 330906 195 331801 180 332146 5 332186 195 333076 185 333426 10 333461 200 334356 185 334706 10 334741 200 335636 185 335986 10 336021 200 336916 185 337266 10 337301 200 338196 190 338546 15 338576 205 339476 190 339826 15 339856 205 340756 190 341106 15 341136 205 342036 190 342386 15 342416 205 343316 190 343671 225 344596 190 344951 225 345876 190 346231 225 347156 190 347511 225 348431 195 348791 225 349711 195 350071 225 350991 195 351351 225 352271 195 352631 225 353551 195 353911 225 354831 195 355191 225 356111 195 356471 225 357391 195 357751 225 358666 200 359031 220 359946 200 360311 220 361226 200 361591 220 362506 200 362871 220 363786 200 364151 220 365066 200 365431 220 366346 200 366711 220 367626 200 367991 220 368901 205 369266 220 370181 205 370546 220 371461 205 371826 220 372741 205 373106 220 374021 205 374386 215 375301 205 375666 215 376581 205 376946 215 377856 210 378226 210 379136 210 379506 210 380416 210 380786 210 381696 210 382066 210 382976 225 383336 220 384256 225 384616 220 385536 225 385896 220 386816 225 387176 220 388096 235 388451 220 389376 235 389731 220 390656 235 391011 220 391936 235 392291 220 393211 250 393561 225 394491 250 394841 225 395771 250 396121 225 397051 250 397401 225 398326 290 398676 230 399606 290 399956 230 400886 290 401236 230 402166 290 402516 230 403446 300 403776 245 404726 300 405056 245 406006 300 406336 245 407286 300 407616 245 408566 570 409846 570 411126 570 412406 570 413681 570 414961 570 416241 570 417521 565 418801 565 420081 565 421361 565 422636 565 423916 565 425196 565 426476 565 427756 560 429036 560 430316 560 431596 560 432876 555 434156 555 435436 555 436716 555 437996 550 439276 550 440556 550 441836 550 443111 550 444391 550 445671 550 446951 550 448231 550 449511 550 450791 550 452071 550 453351 545 454631 545 455911 545 457191 545 458456 555 459736 555 461016 555 462291 560 463571 560 464851 560 466131 560 467406 565 468686 565 469966 565 471246 565 472526 565 473806 565 475086 565 476366 565 477646 565 478926 565 480206 565 481486 565 482761 570 484041 570 485321 570 486601 570 487881 570 489161 570 490441 570 491721 570 493001 570 494281 570 495561 570 496841 570 498121 565 499401 565 500681 565 501961 565 503236 570 504516 570 505796 570 507076 570 508356 570 509636 570 510916 570 512196 570 513476 570 514756 570 516036 570 517311 570 518591 570 519871 570 521151 570 522431 565 523711 565 524991 565 526271 565 527556 555 528836 555 530116 555 531396 555 532676 540 533956 540 535236 540 536516 540 537791 530 539071 530 540351 530 541631 530 542911 520 544191 520 545471 520 546751 520 548026 515 549306 515 550586 515 551866 505 553146 505 554426 505 555706 505 556981 495 558261 495 559541 495 560821 495 562101 450 563381 450 564661 450 565941 450 567221 430 568501 430 569781 430 571061 430 572341 415 573621 415 574901 415 576181 415 577461 400 578741 400 580021 400 581301 400 582581 55 582641 275 582946 20 583861 55 583921 275 584226 20 585141 55 585201 275 585506 20 586421 55 586481 275 586786 20 587701 55 587776 90 587881 150 588981 55 589056 90 589161 150 590261 55 590336 90 590441 150 591541 55 591616 90 591721 150 592826 50 593011 130 594106 50 594291 130 595386 50 595571 130 596666 50 596851 125 597946 50 598131 125 599226 50 599411 125 600506 50 600691 125 601811 25 601971 120 603091 25 603251 120 604371 25 604531 120 605651 25 605811 120 606936 20 607096 110 608216 20 608376 110 609496 20 609656 110 610776 20 610936 110 612221 100 613501 100 614781 100 616061 100 617346 85 618626 85 619906 85 621186 85 622471 70 623751 70 625031 70 626311 70 627596 50 628876 50 630156 50 631436 50 632736 10 634016 10 635296 10
